order_id,order_time,delivery_time,status,cancellation_reason,order_value,delivery_fee,estimated_delivery_time_min,time_to_assign_courier_min,actual_preparation_time_min,travel_time_min,delivery_distance_km,promotion_used,platform,city_region,user_id,user_segment
47276,2022-12-09 23:24:52,2022-12-09 23:53:46,delivered,,17.11,1.22,24.0,6.3,13.0,9.6,2.04,no,iOS,Alfama,19285,returning
46150,2022-12-09 23:26:17,2022-12-10 00:08:35,delivered,,33.14,2.59,37.0,4.3,15.9,22.1,4.32,no,Android,Parque das Nacoes,16561,returning
46624,2022-12-09 23:28:04,2022-12-10 00:14:28,delivered,,23.12,2.32,31.0,6.1,16.6,23.7,3.86,no,iOS,Alfama,14414,returning
47138,2022-12-09 23:28:09,2022-12-10 00:01:27,delivered,,27.7,1.22,20.0,7.6,19.6,6.1,2.03,yes,iOS,Alfama,6132,returning
46514,2022-12-09 23:29:50,2022-12-10 00:14:50,delivered,,30.1,2.83,37.0,5.2,16.4,23.4,4.72,no,Android,Belem,5533,returning
46325,2022-12-09 23:30:16,,cancelled,Cancelled by user,24.74,0.89,9.0,4.5,12.9,10.0,1.48,no,Android,Baixa,12566,returning
46048,2022-12-09 23:30:31,2022-12-10 00:07:43,delivered,,14.62,0.41,25.0,5.1,20.1,12.0,0.69,no,iOS,Baixa,17605,returning
46928,2022-12-09 23:30:43,2022-12-10 00:15:13,delivered,,36.45,2.06,34.0,7.2,12.0,25.3,3.43,yes,Android,Parque das Nacoes,19300,returning
46521,2022-12-09 23:31:01,2022-12-10 00:17:55,delivered,,16.95,3.43,46.0,5.1,18.6,23.2,5.72,no,iOS,Alfama,3298,returning
47233,2022-12-09 23:33:26,2022-12-10 00:17:02,delivered,,14.11,0.95,20.0,4.5,18.8,20.3,1.58,no,iOS,Parque das Nacoes,2383,returning
46402,2022-12-09 23:34:34,2022-12-10 00:09:10,delivered,,20.2,0.97,26.0,3.9,12.3,18.4,1.62,no,iOS,Belem,1157,returning
46874,2022-12-09 23:34:46,2022-12-10 00:09:28,delivered,,27.63,1.91,20.0,6.4,11.5,16.8,3.19,no,Android,Belem,10879,returning
46786,2022-12-09 23:37:05,,cancelled,No courier available,14.65,0.46,19.0,3.0,5.0,5.0,0.76,yes,Android,Baixa,15736,new
46218,2022-12-09 23:37:19,,cancelled,Cancelled by user,33.63,1.11,25.0,4.9,8.1,13.8,1.85,no,Android,Belem,2623,new
47121,2022-12-09 23:38:25,2022-12-10 00:21:19,delivered,,22.77,1.9,28.0,4.9,21.0,17.0,3.17,no,iOS,Baixa,1675,returning
46097,2022-12-09 23:39:38,2022-12-10 00:24:08,delivered,,26.5,2.02,23.0,6.0,19.2,19.3,3.36,no,iOS,Baixa,11371,returning
46361,2022-12-09 23:39:47,2022-12-10 00:24:59,delivered,,14.06,2.41,32.0,4.6,12.2,28.4,4.02,no,iOS,Alfama,1262,returning
46265,2022-12-09 23:40:10,2022-12-10 00:19:34,delivered,,29.22,2.18,31.0,4.3,13.7,21.4,3.64,no,Android,Parque das Nacoes,15822,returning
46424,2022-12-09 23:40:55,2022-12-10 00:18:19,delivered,,32.98,2.2,34.0,7.3,13.3,16.8,3.66,yes,iOS,Baixa,5856,returning
46900,2022-12-09 23:41:47,2022-12-10 00:08:53,delivered,,36.12,0.39,15.0,7.2,14.5,5.4,0.65,no,iOS,Parque das Nacoes,3608,returning
47327,2022-12-09 23:42:02,2022-12-10 00:44:02,delivered,,21.68,6.01,74.0,5.7,13.0,43.3,10.01,no,Android,Alfama,18479,returning
46400,2022-12-09 23:42:56,2022-12-10 00:21:38,delivered,,31.68,2.05,28.0,5.9,13.7,19.1,3.41,no,iOS,Baixa,15243,returning
47231,2022-12-09 23:43:19,2022-12-10 00:26:01,delivered,,24.16,4.12,42.0,4.5,16.7,21.5,6.87,no,Android,Belem,8565,returning
46437,2022-12-09 23:46:51,2022-12-10 00:29:15,delivered,,18.07,0.9,23.0,5.7,17.6,19.1,1.5,no,iOS,Alfama,15350,returning
46653,2022-12-09 23:47:49,2022-12-10 00:29:07,delivered,,20.34,1.45,32.0,4.8,13.6,22.9,2.42,yes,Android,Baixa,12590,returning
46058,2022-12-09 23:48:24,2022-12-10 00:23:48,delivered,,32.84,0.76,20.0,6.2,18.7,10.5,1.26,no,Android,Alfama,1530,returning
47464,2022-12-09 23:48:30,2022-12-10 00:20:48,delivered,,23.89,1.76,27.0,4.6,16.4,11.3,2.93,no,iOS,Alfama,3836,returning
47387,2022-12-09 23:49:27,2022-12-10 00:56:33,delivered,,33.92,5.92,68.0,4.8,11.7,50.6,9.86,no,Android,Alfama,17272,returning
46098,2022-12-09 23:51:47,2022-12-10 00:23:35,delivered,,31.39,1.66,31.0,5.2,11.4,15.2,2.76,no,iOS,Parque das Nacoes,6432,returning
46491,2022-12-09 23:51:54,2022-12-10 00:22:36,delivered,,17.11,2.15,36.0,7.2,7.9,15.6,3.58,no,iOS,Alfama,3303,returning
46871,2022-12-09 23:52:04,2022-12-10 00:48:28,delivered,,26.45,5.77,58.0,5.7,15.9,34.8,9.61,no,iOS,Baixa,10906,returning
47515,2022-12-09 23:52:50,2022-12-10 01:00:26,delivered,,18.28,5.39,60.0,5.9,17.6,44.1,8.99,no,iOS,Belem,1949,returning
46081,2022-12-09 23:54:10,2022-12-10 00:42:52,delivered,,10.0,2.84,43.0,6.0,18.2,24.5,4.73,no,iOS,Parque das Nacoes,2431,returning
46619,2022-12-09 23:54:41,2022-12-10 01:03:53,delivered,,26.12,6.4,67.0,7.1,15.4,46.7,10.67,yes,iOS,Alfama,9992,returning
47446,2022-12-09 23:55:17,2022-12-10 00:37:17,delivered,,16.72,3.04,40.0,7.2,15.2,19.6,5.07,no,iOS,Belem,17399,returning
47346,2022-12-09 23:56:32,2022-12-10 00:39:32,delivered,,31.13,1.36,33.0,6.2,23.2,13.6,2.27,no,Android,Baixa,14126,returning
48057,2022-12-10 00:00:19,2022-12-10 00:34:49,delivered,,27.54,1.06,11.0,5.2,21.7,7.6,1.76,no,Android,Baixa,14246,returning
48032,2022-12-10 00:00:42,2022-12-10 00:32:24,delivered,,31.56,1.66,22.0,5.2,12.5,14.0,2.76,no,Android,Baixa,6825,returning
47687,2022-12-10 00:04:48,2022-12-10 00:36:18,delivered,,25.73,2.84,40.0,4.8,18.6,8.1,4.73,no,Android,Parque das Nacoes,15815,returning
47629,2022-12-10 00:05:40,2022-12-10 00:31:04,delivered,,22.47,1.0,15.0,3.8,8.8,12.8,1.67,no,iOS,Baixa,11835,new
48138,2022-12-10 00:06:14,2022-12-10 00:41:50,delivered,,19.32,1.67,17.0,6.1,15.2,14.3,2.78,yes,Android,Alfama,3993,new
47973,2022-12-10 00:06:59,2022-12-10 01:01:17,delivered,,23.59,6.6,65.0,4.5,11.3,38.5,11.0,yes,iOS,Alfama,19525,new
48349,2022-12-10 00:07:15,2022-12-10 00:51:51,delivered,,31.66,4.6,48.0,4.4,8.3,31.9,7.66,yes,iOS,Parque das Nacoes,19313,returning
49086,2022-12-10 00:08:49,2022-12-10 00:53:19,delivered,,17.11,2.86,34.0,3.8,17.4,23.3,4.76,no,iOS,Belem,3986,new
47843,2022-12-10 00:11:08,2022-12-10 01:02:26,delivered,,25.41,5.4,58.0,3.9,13.0,34.4,9.0,no,Android,Belem,10005,returning
47818,2022-12-10 00:11:52,2022-12-10 00:41:40,delivered,,18.78,1.43,21.0,5.0,14.6,10.2,2.39,no,Android,Alfama,5294,returning
47622,2022-12-10 00:12:10,2022-12-10 00:52:04,delivered,,16.73,2.08,37.0,5.3,13.5,21.1,3.47,no,Android,Belem,17282,returning
48530,2022-12-10 00:12:39,2022-12-10 00:44:45,delivered,,28.63,1.31,17.0,2.3,14.8,15.0,2.18,no,Android,Alfama,1167,new
48464,2022-12-10 00:12:43,2022-12-10 00:48:43,delivered,,12.62,2.87,34.0,4.0,16.8,15.2,4.79,no,Android,Belem,8885,returning
48160,2022-12-10 00:12:54,2022-12-10 00:43:18,delivered,,10.0,1.0,22.0,5.1,20.3,5.0,1.66,no,Android,Baixa,8689,returning
48498,2022-12-10 00:13:01,2022-12-10 00:55:01,delivered,,36.72,2.82,39.0,4.7,14.6,22.7,4.7,no,Android,Parque das Nacoes,10203,new
47780,2022-12-10 00:13:05,2022-12-10 00:50:59,delivered,,31.12,2.41,26.0,4.5,13.1,20.3,4.02,no,Android,Parque das Nacoes,12142,returning
48115,2022-12-10 00:13:07,2022-12-10 00:46:37,delivered,,30.82,2.32,38.0,4.9,14.8,13.8,3.86,no,Android,Baixa,7892,returning
48939,2022-12-10 00:13:12,2022-12-10 00:45:12,delivered,,17.06,2.51,36.0,2.9,19.9,9.2,4.18,no,iOS,Alfama,6558,returning
48337,2022-12-10 00:13:26,2022-12-10 00:35:32,delivered,,23.31,1.56,21.0,3.4,7.5,11.2,2.6,no,Android,Baixa,7433,new
49096,2022-12-10 00:13:42,2022-12-10 00:35:36,delivered,,30.72,2.34,36.0,3.7,13.2,5.0,3.9,no,Android,Parque das Nacoes,5814,returning
49165,2022-12-10 00:14:22,2022-12-10 00:48:52,delivered,,35.79,0.8,10.0,3.6,16.7,14.2,1.34,no,Android,Alfama,9558,returning
48305,2022-12-10 00:14:49,2022-12-10 00:41:43,delivered,,28.79,0.85,11.0,4.1,15.9,6.9,1.42,no,Android,Parque das Nacoes,9617,new
48069,2022-12-10 00:15:02,2022-12-10 00:40:56,delivered,,36.16,0.94,22.0,4.6,10.2,11.1,1.56,no,iOS,Parque das Nacoes,16708,returning
47743,2022-12-10 00:15:02,2022-12-10 00:53:08,delivered,,24.98,0.8,14.0,5.2,15.6,17.3,1.33,no,Android,Parque das Nacoes,1586,returning
48479,2022-12-10 00:15:22,2022-12-10 00:48:10,delivered,,21.36,1.43,19.0,6.6,9.8,16.4,2.38,no,Android,Baixa,5704,returning
48742,2022-12-10 00:16:09,2022-12-10 00:47:21,delivered,,28.56,0.84,11.0,4.8,14.8,11.6,1.4,no,iOS,Parque das Nacoes,19783,new
49069,2022-12-10 00:17:39,,cancelled,Cancelled by user,27.17,2.06,26.0,3.5,15.5,18.7,3.44,no,iOS,Parque das Nacoes,15625,returning
48686,2022-12-10 00:18:36,2022-12-10 01:25:36,delivered,,15.83,6.41,70.0,2.9,15.0,49.1,10.68,no,Android,Parque das Nacoes,5229,returning
48797,2022-12-10 00:19:12,2022-12-10 01:02:00,delivered,,16.33,4.46,48.0,5.3,10.1,27.4,7.44,no,iOS,Parque das Nacoes,7142,returning
48574,2022-12-10 00:19:16,2022-12-10 01:16:10,delivered,,10.0,3.55,42.0,4.9,28.2,23.8,5.92,no,Android,Parque das Nacoes,19684,new
48401,2022-12-10 00:20:07,2022-12-10 01:34:19,delivered,,21.26,11.86,90.0,2.7,11.5,60.0,19.77,no,Android,Parque das Nacoes,3435,returning
47635,2022-12-10 00:20:54,2022-12-10 00:46:30,delivered,,44.07,1.1,16.0,5.0,13.3,7.3,1.84,no,iOS,Belem,6579,new
48369,2022-12-10 00:20:56,2022-12-10 00:45:44,delivered,,37.01,1.29,25.0,4.0,13.8,7.0,2.15,no,Android,Alfama,3194,returning
49154,2022-12-10 00:20:58,2022-12-10 01:07:52,delivered,,24.4,2.36,34.0,4.0,15.8,27.1,3.93,no,iOS,Parque das Nacoes,14644,new
49076,2022-12-10 00:21:41,2022-12-10 00:47:11,delivered,,19.49,1.55,20.0,3.9,14.0,7.6,2.59,no,Android,Alfama,19909,returning
49014,2022-12-10 00:24:26,2022-12-10 00:48:14,delivered,,23.75,2.05,26.0,3.8,8.6,11.4,3.42,no,Android,Baixa,10657,new
49070,2022-12-10 00:25:29,2022-12-10 01:01:17,delivered,,18.34,2.22,28.0,4.9,13.1,17.8,3.7,no,Android,Baixa,11757,new
48443,2022-12-10 00:25:36,2022-12-10 01:13:42,delivered,,22.54,4.29,54.0,5.2,10.5,32.4,7.15,no,iOS,Baixa,5129,returning
48119,2022-12-10 00:25:44,2022-12-10 01:06:50,delivered,,11.11,4.1,49.0,3.5,14.7,22.9,6.83,no,Android,Alfama,14679,new
48112,2022-12-10 00:26:34,2022-12-10 00:56:52,delivered,,19.3,0.68,21.0,3.3,18.7,8.3,1.13,no,iOS,Parque das Nacoes,3889,returning
48598,2022-12-10 00:26:48,2022-12-10 01:05:48,delivered,,16.22,1.3,26.0,4.1,20.8,14.1,2.16,no,Android,Parque das Nacoes,19141,returning
47874,2022-12-10 00:28:05,2022-12-10 01:08:23,delivered,,17.35,3.31,39.0,5.5,14.0,20.8,5.51,no,iOS,Alfama,16320,returning
48377,2022-12-10 00:29:30,2022-12-10 01:13:06,delivered,,16.44,3.1,40.0,5.1,15.5,23.0,5.16,no,Android,Belem,11417,new
47952,2022-12-10 00:29:37,2022-12-10 00:57:19,delivered,,27.2,1.4,23.0,5.0,13.5,9.2,2.33,no,iOS,Alfama,9311,returning
48384,2022-12-10 00:29:46,2022-12-10 01:09:04,delivered,,27.96,1.52,24.0,4.5,22.8,12.0,2.54,no,iOS,Baixa,7888,new
47590,2022-12-10 00:30:23,2022-12-10 01:02:41,delivered,,10.0,1.78,22.0,3.8,18.9,9.6,2.97,no,iOS,Baixa,6152,returning
48746,2022-12-10 00:30:29,2022-12-10 00:50:11,delivered,,23.69,1.28,21.0,4.8,6.3,8.6,2.14,no,iOS,Parque das Nacoes,7508,returning
47619,2022-12-10 00:30:58,2022-12-10 01:00:40,delivered,,34.14,1.14,23.0,5.1,11.9,12.7,1.9,no,iOS,Belem,9038,returning
47752,2022-12-10 00:33:32,2022-12-10 01:04:02,delivered,,20.84,1.02,17.0,5.1,14.5,10.9,1.7,yes,iOS,Belem,7013,new
48815,2022-12-10 00:34:15,2022-12-10 00:52:21,delivered,,29.44,1.68,23.0,4.3,8.3,5.5,2.8,no,iOS,Alfama,3234,new
49060,2022-12-10 00:36:18,2022-12-10 00:57:30,delivered,,17.46,1.57,20.0,4.5,8.2,8.5,2.62,yes,iOS,Alfama,9543,returning
47848,2022-12-10 00:36:27,2022-12-10 01:14:45,delivered,,25.44,1.36,11.0,3.9,22.8,11.6,2.26,no,iOS,Baixa,16260,returning
48322,2022-12-10 00:36:39,2022-12-10 01:02:33,delivered,,38.97,0.8,17.0,3.2,17.3,5.4,1.33,no,Android,Belem,8516,new
47722,2022-12-10 00:37:35,2022-12-10 01:11:41,delivered,,42.9,2.12,27.0,5.1,12.9,16.1,3.54,no,Android,Parque das Nacoes,1278,returning
48719,2022-12-10 00:37:44,2022-12-10 01:26:38,delivered,,32.34,2.83,36.0,4.0,23.2,21.7,4.72,no,Android,Alfama,18704,returning
48285,2022-12-10 00:38:22,2022-12-10 01:33:10,delivered,,18.42,5.65,67.0,4.2,10.7,39.9,9.42,no,iOS,Parque das Nacoes,3040,returning
47610,2022-12-10 00:39:03,2022-12-10 01:13:21,delivered,,22.93,1.02,13.0,4.9,16.6,12.8,1.7,no,iOS,Belem,1896,returning
47710,2022-12-10 00:39:08,2022-12-10 01:12:50,delivered,,21.91,1.26,25.0,4.2,17.7,11.8,2.1,no,iOS,Parque das Nacoes,19836,returning
47827,2022-12-10 00:39:37,2022-12-10 01:29:49,delivered,,24.3,3.65,44.0,5.0,14.1,31.1,6.08,no,iOS,Alfama,11407,returning
48831,2022-12-10 00:39:48,2022-12-10 01:12:24,delivered,,29.44,1.29,29.0,5.0,8.8,18.8,2.15,no,iOS,Baixa,3069,returning
47881,2022-12-10 00:40:03,2022-12-10 01:22:57,delivered,,32.24,2.86,28.0,4.9,17.2,20.8,4.76,no,iOS,Parque das Nacoes,9975,returning
48605,2022-12-10 00:40:57,,cancelled,Cancelled by user,27.55,2.44,33.0,5.6,14.5,18.5,4.06,no,iOS,Parque das Nacoes,19544,returning
47813,2022-12-10 00:41:11,2022-12-10 01:14:05,delivered,,26.5,2.51,24.0,3.8,12.1,17.0,4.19,no,Android,Alfama,13571,new
48588,2022-12-10 00:41:52,2022-12-10 01:29:04,delivered,,32.28,4.56,48.0,3.5,14.1,29.6,7.6,no,Android,Alfama,16916,new
48536,2022-12-10 00:43:16,2022-12-10 01:07:16,delivered,,35.68,1.26,22.0,3.7,12.5,7.8,2.1,no,Android,Parque das Nacoes,2916,new
47609,2022-12-10 00:43:37,2022-12-10 00:59:19,delivered,,22.91,1.52,27.0,3.5,7.2,5.0,2.54,no,iOS,Baixa,9270,returning
49128,2022-12-10 00:44:02,2022-12-10 01:13:50,delivered,,28.09,1.11,25.0,5.4,14.7,9.7,1.85,no,Android,Belem,15205,returning
47568,2022-12-10 00:46:31,2022-12-10 01:06:13,delivered,,14.76,0.9,23.0,2.2,12.5,5.0,1.5,no,iOS,Alfama,11709,returning
48312,2022-12-10 00:47:36,2022-12-10 01:41:48,delivered,,22.39,2.98,33.0,6.2,17.2,30.8,4.96,no,Android,Belem,9039,returning
47607,2022-12-10 00:47:40,2022-12-10 01:19:04,delivered,,11.25,0.91,20.0,3.4,16.4,11.6,1.51,no,iOS,Belem,13937,returning
47989,2022-12-10 00:49:00,2022-12-10 01:13:54,delivered,,22.39,1.34,17.0,4.7,11.2,9.0,2.24,no,Android,Alfama,15067,returning
48616,2022-12-10 00:50:11,2022-12-10 01:31:47,delivered,,40.69,2.72,38.0,4.4,16.4,20.8,4.54,yes,Android,Parque das Nacoes,5537,returning
49153,2022-12-10 00:50:44,2022-12-10 01:18:20,delivered,,25.83,2.13,27.0,4.3,15.7,7.6,3.55,no,Android,Alfama,2108,returning
48732,2022-12-10 00:50:55,2022-12-10 01:12:19,delivered,,25.19,0.98,15.0,2.5,8.2,10.7,1.63,no,Android,Belem,5570,new
48754,2022-12-10 00:51:07,2022-12-10 01:34:13,delivered,,32.4,2.54,27.0,3.2,23.1,16.8,4.23,no,Android,Parque das Nacoes,6725,new
48226,2022-12-10 00:52:58,2022-12-10 01:20:16,delivered,,18.68,0.95,14.0,5.8,14.3,7.2,1.58,no,Android,Alfama,7088,returning
49051,2022-12-10 00:54:56,2022-12-10 01:41:50,delivered,,21.61,2.47,29.0,1.7,22.4,22.8,4.12,no,iOS,Belem,18320,returning
49029,2022-12-10 00:55:07,2022-12-10 01:35:43,delivered,,37.24,3.72,45.0,4.4,6.4,29.8,6.2,no,iOS,Belem,6553,returning
47942,2022-12-10 00:55:09,2022-12-10 01:25:21,delivered,,43.75,1.23,15.0,4.9,17.0,8.3,2.05,no,iOS,Alfama,5744,new
48781,2022-12-10 00:55:27,,cancelled,Cancelled by user,13.4,3.08,41.0,3.3,15.5,14.7,5.13,no,Android,Baixa,1068,returning
48450,2022-12-10 00:55:44,2022-12-10 01:27:08,delivered,,27.95,2.54,37.0,3.1,13.0,15.3,4.23,no,Android,Parque das Nacoes,18253,returning
48689,2022-12-10 00:58:59,2022-12-10 01:13:59,delivered,,28.09,1.01,18.0,3.5,5.0,6.5,1.68,no,iOS,Belem,11723,new
48400,2022-12-10 00:59:01,2022-12-10 01:28:07,delivered,,36.73,1.39,21.0,5.0,19.1,5.0,2.32,no,iOS,Baixa,1448,returning
48376,2022-12-10 01:00:03,2022-12-10 01:36:39,delivered,,26.92,0.83,16.0,3.8,20.5,12.3,1.39,no,Android,Baixa,8898,returning
47956,2022-12-10 01:00:31,2022-12-10 01:28:13,delivered,,30.63,1.13,23.0,4.2,13.2,10.3,1.89,no,Android,Parque das Nacoes,3854,returning
48646,2022-12-10 01:01:05,2022-12-10 01:34:23,delivered,,16.42,4.19,49.0,4.1,6.7,22.5,6.99,no,iOS,Alfama,14831,returning
48417,2022-12-10 01:02:09,2022-12-10 01:23:39,delivered,,30.6,1.2,22.0,3.8,9.1,8.6,2.0,no,Android,Baixa,13526,returning
48463,2022-12-10 01:05:42,2022-12-10 01:35:30,delivered,,26.62,1.34,18.0,4.9,13.9,11.0,2.23,no,iOS,Alfama,8250,returning
47699,2022-12-10 01:06:39,2022-12-10 01:46:03,delivered,,16.51,1.88,26.0,5.1,14.5,19.8,3.14,no,Android,Parque das Nacoes,4039,returning
48122,2022-12-10 01:06:51,2022-12-10 01:32:27,delivered,,36.88,1.96,34.0,3.6,14.1,7.9,3.26,no,iOS,Parque das Nacoes,7181,returning
47898,2022-12-10 01:08:46,2022-12-10 01:37:58,delivered,,21.61,2.28,27.0,5.2,14.3,9.7,3.8,no,Android,Baixa,2430,new
49045,2022-12-10 01:08:59,2022-12-10 01:36:47,delivered,,28.7,0.72,17.0,5.1,17.7,5.0,1.2,no,Android,Belem,17753,new
47771,2022-12-10 01:09:28,2022-12-10 02:03:04,delivered,,26.29,6.82,74.0,3.0,17.1,33.5,11.37,no,iOS,Alfama,7100,returning
48184,2022-12-10 01:09:54,2022-12-10 01:50:00,delivered,,18.35,2.66,33.0,4.1,13.1,22.9,4.44,no,Android,Alfama,10927,returning
48249,2022-12-10 01:10:15,2022-12-10 01:43:03,delivered,,28.7,2.69,35.0,4.0,9.2,19.6,4.49,no,iOS,Baixa,15778,returning
48930,2022-12-10 01:10:51,2022-12-10 01:41:21,delivered,,20.6,1.73,35.0,3.9,21.6,5.0,2.88,no,Android,Belem,16825,returning
48755,2022-12-10 01:11:03,2022-12-10 01:31:39,delivered,,22.22,0.85,26.0,2.1,13.5,5.0,1.41,yes,iOS,Alfama,12176,returning
48590,2022-12-10 01:11:43,2022-12-10 01:54:25,delivered,,16.08,3.77,42.0,5.7,14.2,22.8,6.28,no,iOS,Belem,9868,returning
49002,2022-12-10 01:13:42,2022-12-10 01:44:12,delivered,,26.39,1.43,22.0,3.7,18.6,8.2,2.39,no,iOS,Alfama,12323,returning
48066,2022-12-10 01:15:16,2022-12-10 01:46:28,delivered,,21.37,1.66,27.0,3.1,12.7,15.4,2.77,no,iOS,Belem,17900,returning
48915,2022-12-10 01:15:34,2022-12-10 01:58:40,delivered,,25.57,1.99,28.0,5.4,20.7,17.0,3.32,no,iOS,Alfama,15500,returning
49030,2022-12-10 01:15:44,2022-12-10 01:59:02,delivered,,26.53,2.95,36.0,3.6,20.3,19.4,4.92,yes,iOS,Baixa,3220,returning
49135,2022-12-10 01:16:50,2022-12-10 01:51:20,delivered,,36.8,1.35,14.0,4.5,13.2,16.8,2.25,no,iOS,Alfama,5407,returning
48216,2022-12-10 01:17:11,2022-12-10 01:55:41,delivered,,28.98,0.74,16.0,4.3,25.0,9.2,1.24,no,Android,Baixa,2405,returning
48904,2022-12-10 01:17:20,2022-12-10 01:55:44,delivered,,37.98,1.04,16.0,3.8,22.5,12.1,1.73,no,Android,Parque das Nacoes,10793,returning
47542,2022-12-10 01:17:49,2022-12-10 01:46:13,delivered,,22.4,1.51,22.0,6.7,7.2,14.5,2.52,no,iOS,Parque das Nacoes,6628,returning
48078,2022-12-10 01:17:49,2022-12-10 01:42:43,delivered,,21.05,1.04,20.0,5.6,14.0,5.3,1.74,no,Android,Parque das Nacoes,14845,returning
48182,2022-12-10 01:18:37,2022-12-10 01:55:19,delivered,,21.58,1.45,20.0,4.8,16.7,15.2,2.41,yes,Android,Baixa,12166,new
48942,2022-12-10 01:20:53,2022-12-10 02:01:29,delivered,,29.25,1.66,26.0,5.1,16.4,19.1,2.77,no,iOS,Parque das Nacoes,8744,returning
48102,2022-12-10 01:21:06,2022-12-10 01:59:36,delivered,,21.34,2.47,37.0,5.3,18.0,15.2,4.12,no,iOS,Baixa,10582,returning
48252,2022-12-10 01:21:41,2022-12-10 01:46:41,delivered,,31.17,0.89,13.0,4.2,15.8,5.0,1.49,no,Android,Baixa,5289,returning
47941,2022-12-10 01:22:11,2022-12-10 01:48:59,delivered,,27.7,1.73,28.0,3.7,12.0,11.1,2.88,no,Android,Belem,19527,returning
48308,2022-12-10 01:22:57,2022-12-10 02:05:51,delivered,,36.32,5.06,50.0,3.6,12.1,27.2,8.43,no,Android,Parque das Nacoes,10494,returning
47554,2022-12-10 01:23:23,2022-12-10 02:12:17,delivered,,19.58,2.54,29.0,4.3,22.6,22.0,4.23,no,Android,Alfama,19630,returning
48352,2022-12-10 01:25:14,2022-12-10 02:12:38,delivered,,21.89,3.75,45.0,4.8,15.1,27.5,6.25,no,iOS,Parque das Nacoes,13515,returning
48644,2022-12-10 01:27:28,,cancelled,Cancelled by user,18.46,2.01,27.0,5.8,9.9,10.4,3.35,no,iOS,Alfama,13869,returning
47904,2022-12-10 01:29:45,2022-12-10 01:55:27,delivered,,39.57,0.7,23.0,5.7,14.7,5.3,1.17,no,Android,Baixa,2315,returning
48279,2022-12-10 01:30:55,2022-12-10 02:19:25,delivered,,18.45,2.16,24.0,5.2,23.9,19.4,3.6,no,iOS,Parque das Nacoes,18434,returning
47587,2022-12-10 01:32:18,2022-12-10 02:00:48,delivered,,27.39,0.89,22.0,5.1,16.3,7.1,1.48,no,Android,Alfama,11872,returning
48290,2022-12-10 01:33:30,2022-12-10 02:03:48,delivered,,35.05,1.48,23.0,3.0,19.4,7.9,2.46,yes,Android,Alfama,14069,returning
47884,2022-12-10 01:34:32,2022-12-10 02:17:26,delivered,,19.6,3.77,47.0,4.5,14.2,24.2,6.28,no,Android,Belem,18182,returning
48562,2022-12-10 01:36:06,2022-12-10 02:25:42,delivered,,36.88,3.69,44.0,3.8,11.2,34.6,6.15,no,iOS,Parque das Nacoes,2022,returning
48269,2022-12-10 01:36:21,2022-12-10 02:22:03,delivered,,23.18,3.8,45.0,3.9,14.9,26.9,6.33,no,iOS,Alfama,12685,returning
48822,2022-12-10 01:36:28,2022-12-10 01:59:58,delivered,,14.91,1.15,11.0,3.2,15.3,5.0,1.92,no,Android,Parque das Nacoes,3377,returning
48830,2022-12-10 01:36:49,2022-12-10 02:23:43,delivered,,41.86,5.47,65.0,1.6,14.4,30.9,9.11,no,iOS,Belem,1760,returning
48901,2022-12-10 01:36:51,2022-12-10 02:33:33,delivered,,14.43,3.48,42.0,4.0,14.9,37.8,5.8,no,Android,Belem,4055,returning
48604,2022-12-10 01:37:01,2022-12-10 02:31:25,delivered,,23.93,5.53,63.0,2.3,18.0,34.1,9.21,no,iOS,Baixa,3185,returning
47877,2022-12-10 01:37:38,2022-12-10 02:17:26,delivered,,24.16,2.52,31.0,3.2,16.1,20.5,4.2,no,Android,Baixa,8331,new
48183,2022-12-10 01:42:05,2022-12-10 02:15:05,delivered,,24.45,3.25,42.0,3.2,14.8,15.0,5.41,no,iOS,Parque das Nacoes,11544,returning
48263,2022-12-10 01:42:56,2022-12-10 02:18:20,delivered,,18.84,1.3,18.0,4.1,23.6,7.7,2.17,no,iOS,Baixa,3661,new
47997,2022-12-10 01:43:10,2022-12-10 02:04:04,delivered,,37.74,0.73,14.0,4.4,11.5,5.0,1.22,no,iOS,Belem,5139,returning
48357,2022-12-10 01:43:25,2022-12-10 02:14:37,delivered,,10.33,0.91,15.0,3.0,15.8,12.4,1.51,no,Android,Baixa,9630,returning
47749,2022-12-10 01:43:45,2022-12-10 02:13:51,delivered,,21.38,1.15,18.0,3.8,15.1,11.2,1.91,yes,iOS,Alfama,5657,returning
49019,2022-12-10 01:43:53,2022-12-10 02:07:05,delivered,,29.19,2.78,35.0,4.8,7.5,10.9,4.63,yes,Android,Parque das Nacoes,1079,returning
47688,2022-12-10 01:45:37,2022-12-10 02:10:49,delivered,,41.21,1.78,20.0,4.3,15.0,5.9,2.97,no,Android,Parque das Nacoes,16438,returning
49142,2022-12-10 01:45:58,2022-12-10 02:28:16,delivered,,26.68,2.37,33.0,4.2,18.1,20.0,3.95,no,iOS,Alfama,7263,returning
49143,2022-12-10 01:47:01,2022-12-10 02:26:13,delivered,,14.92,1.55,18.0,5.5,18.5,15.2,2.58,no,iOS,Belem,8762,returning
48421,2022-12-10 01:47:33,2022-12-10 02:15:15,delivered,,39.46,1.69,28.0,2.9,10.2,14.6,2.82,no,Android,Baixa,13417,returning
